id;ident;name;latitude_deg;longitude_deg
319502;IT-0304;"Aviosuperficie ""Base Bravo""";45.392864;11.692645
319504;IT-0305;"Campo di Volo ""Da Domenico""";45.232351;11.797808
319506;IT-0306;Campo di Volo Padova Sud;45.324676;11.872852
319508;IT-0307;"Aviosuperficie ""Dominio di Bagnoli""";45.188628;11.858303
319509;IT-0308;"Campo di Volo ""Le Risare""";45.574906;11.84464
319511;IT-0309;"Aviosuperficie ""Avioclub Alanno""";42.31458;14.000913
319513;IT-0310;"Campo di Volo ""Avioclub Elice""";42.490357;13.997202
319517;IT-0311;Campo di Volo Bonsciano;43.355854;12.193534
319519;IT-0312;Campo di Volo San Terenziano;42.85723;12.473179
319522;IT-0313;Campo di Volo Santa Maria Rossa;43.023963;12.387515
319524;IT-0314;Campo di Volo Montefalco;42.885358;12.693324
319527;IT-0315;Campo di Volo Molinella;43.121511;12.20585
319557;IT-0316;Campo di Volo Palosco;45.600679;9.821166
319559;IT-0317;"Campo di Volo ""Fant Air Club""";46.085023;12.068712
319561;IT-0318;Campo di Volo Sedico;46.091613;12.089596
319566;IT-0319;Campo di Volo San Paolo;45.377553;10.037612
319593;IT-0320;Campo di Volo AliMatese;41.323638;14.363949
319595;IT-0321;Campo di Volo Vasto;42.155381;14.699362
319607;IT-0322;Campo di Volo Aerlight Faenza;44.3353333;11.9178667
319609;IT-0323;Aviosuperficie Valle Gaffaro;44.834414;12.231261
319612;IT-0324;Aviosuperficie Borgo Castelvecchio;43.0093333;11.7334667
319625;IT-0325;Aviosuperficie Citt? di Curtatone;45.101333;10.75005
319628;IT-0327;Campo di Volo Mantova Nord;45.172182;10.858224
319630;IT-0328;Campo di Volo Roverbella;45.239484;10.889615
319638;IT-0330;"Campo di Volo ""Condor Men""";43.224706;13.329554
319641;IT-0331;Aviosuperficie Santa Anna;43.366053;13.457496
319643;IT-0332;Campo di Volo Ali del Chienti;43.260263;13.518618
319645;IT-0333;Campo di Volo AliPuglia;40.474421;17.609926
319647;IT-0334;Aviosuperficie Antares;40.504649;17.965087
319648;IT-0335;Base Aerea Molise;41.474462;14.537457
319656;IT-0336;Aviosuperficie Loelle;40.5701667;9.3173667
319659;IT-0337;Campo di Volo Valledoria;40.929768;8.812227
319663;IT-0338;"Campo di Volo ""Pista Vasa""";41.046634;8.997749
319670;IT-0339;"Campo di Volo ""Gli Aironi""";44.462771;11.789613
319672;IT-0340;"Campo di Volo ""Delta club Conselice""";44.541928;11.792177
319682;IT-0341;Campo di Volo Oasi;45.696556;8.826948
319684;IT-0342;Aviosuperficie Umilt?;42.192111;12.331621
319686;IT-0343;Aviosuperficie Santa Bruna;42.382873;12.344158
319688;IT-0344;Campo di Volo Poggio Primavera;42.366412;11.796702
319690;IT-0345;Campo di Volo Montalto di Castro;42.362738;11.656572
319692;IT-0346;Aviosuperficie San Teodoro;40.802484;9.65839
319716;IT-0347;Campo di Volo Rovellasca;45.6758333;9.0644444
319727;IT-0349;Campo di Volo Verginese;44.690633;11.762535
319728;IT-0350;"Campo di Volo ""Fly and Go""";41.344754;15.526474
319730;IT-0351;Campo di Volo Vivoli;42.992253;10.806534
319736;IT-0352;Aviosuperficie Aviodelta;44.706594;10.249517
319738;IT-0353;Campo di Volo Campore;44.827864;10.010782
319741;IT-0354;Campo di Volo La Torretta;44.99341;10.060065
319743;IT-0355;Aviosuperficie Vallesanta;42.427317;12.805221
319745;IT-0356;"Aviosuperficie ""Giardini di Corcolle""";41.900476;12.741902
319752;IT-0357;"Campo di Volo ""Air Ardara""";40.625979;8.868129
319757;IT-0358;Aviosuperficie Cornegliano;45.288893;9.491832
319758;IT-0359;Aviosuperficie Massalengo;45.275425;9.482934
319760;IT-0360;Campo di Volo Mezzana Casati;45.098258;9.735884
319805;IT-0362;Aviosuperficie Gragnano;45;9.581999
319806;IT-0363;Aviosuperficie Il Gabbione;44.50326;11.81415
319808;IT-0364;Aviosuperficie Aretusa Fly;37.03741;15.09536
319810;IT-0365;Aviosuperficie Chiusa-Zerfaliu;39.989504;8.723266
319837;IT-0366;Aviosuperficie Bedizzole;45.51851;10.449577
319839;IT-0367;Aviosuperficie Bosco di Mezzo;37.1523;14.59928
319842;IT-0368;"Aviosuperficie ""Amici del Volo""";41.676997;13.74285
319854;IT-0369;"Campo di Volo ""Ass.Sp.Volo Leggero""";45.261776;11.192901
319917;IT-0370;Aviosuperficie Pica;42.696389;13.917222
319924;IT-0371;"Campo di Volo ""Ca' Quinta di Sarego""";45.432833;11.383333
319926;IT-0372;"Aviosuperficie ""San Mauro""";46.068333;13.366883
319952;IT-0373;Aviosuperficie Serristori;43.332147;11.858067
319954;IT-0374;"Campo di Volo ""Asolo Flight""";45.758333;11.896111
319956;IT-0375;"Campo di Volo ""San Marco Volo""";45.771043;11.996559
319958;IT-0376;Aviosuperficie Montebelluna;45.748913;12.056902
319975;IT-0377;"Campo di Volo ""Club Deltasport""";44.653559;10.991591
319977;IT-0378;Campo di Volo Ala Jonica;37.9371;15.320702
319978;IT-0379;Aviosuperficie Rosangeles;45.362833;9.016683
319980;IT-0380;Campo di Volo A.S. Ulcor;39.9787;8.6792
319981;IT-0381;Campo di Volo Vallermosa;39.3561;8.7919
319983;IT-0382;Campo di Volo Gemini;39.8948;18.1904
319993;IT-0383;Campo di Volo Giovanni Zaccini;41.560349;13.34412
319995;IT-0384;"Campo di Volo ""Il Grifo""";41.671186;13.278646
319996;IT-0385;Campo di Volo Rains;41.146;14.338803
320006;IT-0387;Aviosuperficie Delfina;42.842934;12.734494
320009;IT-0388;Aviosuperficie Panicarola;43.064444;12.100556
320011;IT-0389;"Aviosuperficie ""Bore di Chienti""";43.261156;13.563302
320020;IT-0390;"Campo di Volo ""Delta Top Pegaso""";42.224206;11.7948
320022;IT-0391;Campo di Volo San Giorgio;42.192897;11.724445
320025;IT-0392;Campo di Volo Montemelino;43.103;12.253
320040;IT-0393;"Aviosuperficie ""Ali sul Graticolato""";45.5583333;11.9738889
320042;IT-0394;"Aviosuperficie ""Punta Ala""";42.842172;10.82307
320066;IT-0395;Aviosuperficie Collina;43.988371;11.389562
320070;IT-0397;Campo di Volo Ali Friuli;46.056493;13.426248
320080;IT-0398;Aviosuperficie Amici dell'Aria;39.327868;9.146871
320084;IT-0399;Campo di Volo Aliveneta;45.250934;11.036059
320100;IT-0400;"Campo di Volo ""Cavaliere d'Italia""";45.156334;12.110272
320102;IT-0401;"Campo di Volo ""Gli Acquilotti""";45.138;12.2334
320104;IT-0402;"Campo di Volo ""Al Ranch""";45.9235;13.033567
320105;IT-0403;Campo di Volo Always;46.133883;13.278224
320107;IT-0404;"Campo di Volo ""I Grifoni""";45.91347;13.371861
320109;IT-0405;Aviosuperficie Chiasiellis;45.944928;13.208403
320111;IT-0406;Campo di Volo Fly Synthesis;45.968667;13.23355
320126;IT-0407;"Campo di Volo ""Fly Evolution""";45.981982;13.306923
320128;IT-0408;Campo di Volo Pranovi;45.372;12.037703
320155;IT-0409;"Campo di Volo ""Maraclub Icamar""";39.278216;9.25674
320158;IT-0410;Aviosuperficie Aero Club Valdarno S.C.U.V.;43.53084;11.473086
320159;IT-0411;Campo di Volo Massimo Costa;43.092714;10.556267
320166;IT-0413;Aviosuperficie del Parteolla;39.400471;9.139151
320167;IT-0414;"Aviosuperficie ""La Tana del Volo""";39.269133;8.771811
320176;IT-0415;Campo di Volo Scaligero;45.317999;10.708789
320177;IT-0416;Aviosuperficie Arcadia;45.501483;10.788964
320195;IT-0419;Campo di Volo San Sisto;44.847258;10.505502
320197;IT-0420;Campo di Volo Top Gun;44.682302;10.568648
320204;IT-0421;"Campo di Volo ""Volo Libero Carnia""";46.524053;13.004055
320205;IT-0422;"Campo di Volo ""Pajaro Loco""";45.867979;12.792206
320209;IT-0423;Bracciano Air Base;42.0822;12.07459
320222;IT-0424;Aviosuperficie Mascioni;45.8991667;8.71735
320224;IT-0425;Campo di Volo Aeroteam;45.4362801;8.5770435
320233;IT-0426;Campo di Volo Rivoli;45.046818;7.536461
320234;IT-0427;Campo di Volo Andrea Bozzo;44.863742;7.407068
320242;IT-0428;"Campo di Volo ""La Canonica""";45.635467;12.340599
320243;IT-0429;Campo di Volo Albatros;45.770727;12.244068
320244;IT-0430;"Campo di Volo ""Dream Fly""";45.930381;12.257512
320245;IT-0431;"Campo di Volo ""Butterfly 2""";45.853;12.456949
320277;IT-0434;Campo di Volo L'Airone;45.153393;8.656568
320278;IT-0435;Aviosuperficie di Fucecchio;43.7514431;10.8073791
320279;IT-0436;Aviosuperficie Antica Sardegna;39.270695;9.538871
320298;IT-0437;Aviosuperficie Santo Stefano;42.072262;12.2628
320318;IT-0438;Campo di Volo AliLafer;45.033682;9.791865
320353;IT-0439;Aviosuperficie Tucano;42.132373;12.627056
320363;IT-0440;Aviosuperficie Grecciano;43.628814;10.482438
320364;IT-0441;Campo di Volo Campiglia;43.019437;10.594659
320370;IT-0442;"Campo di Volo ""Air Country""";42.806283;13.785007
320380;IT-0443;"Campo di Volo ""Costa del Monte""";42.733207;13.891703
320381;IT-0444;Campo di Volo Roma Est;41.9151;12.76803
320382;IT-0445;Aviosuperficie Santarcangelo;44.032318;12.427928
320384;IT-0447;"Campo di Volo Policoro ""Saline""";40.216161;16.731721
320415;IT-0448;Campo di Volo MedFly;37.1055;14.220061
320417;IT-0449;Campo di Volo Club Aeronautico Gela;37.11314;14.18929
320438;IT-0450;"Campo di Volo ""Palazzone di Narni""";42.536609;12.553635
320439;IT-0451;Campo di Volo Calledro;42.464848;12.428715
320441;IT-0452;Aviosuperficie ARMA;41.464661;12.746693
320452;IT-0454;"Aviosuperficie ""Fly Roma""";41.884434;12.71516
320461;IT-0455;Campo di Volo Sangermano;41.991555;12.13791
320468;IT-0456;Aviosuperficie Alfina;42.739667;11.983333
320469;IT-0457;Aviosuperficie Ocria;42.427255;12.457864
320505;IT-0459;Aviosuperficie Valcesano;43.70202;13.075323
320527;IT-0460;Aviosuperficie Pratello;43.55402;10.752517
320538;IT-0461;Campo di Volo Groane;45.56612;9.109705
320539;IT-0462;Campo di Volo Cogliate;45.640218;9.066056
320555;IT-0463;Campo di Volo Pasiano;45.832273;12.593565
320556;IT-0464;Campo di Volo Cordovado;45.83657;12.892801
320598;IT-0466;Campo di Volo Amyclae;41.314204;13.345913
320599;IT-0467;Campo di Volo Pontina Eagles;41.372995;13.136783
320600;IT-0468;Campo di Volo Avio Pontina Fly;41.380947;13.180648
320629;IT-0469;Aviosuperficie La Celsetta;42.121667;12.360556
320630;IT-0470;Campo di Volo Valmontone;41.765411;12.864925
320681;IT-0471;Aviosuperficie Aviocaipoli;41.890663;12.784316
320682;IT-0472;Air Classic Airfield;45.2883333;8.8
320691;IT-0473;Campo di Volo Gallipoli;40.0161111;18.0238889
320736;IT-0474;Aviosuperficie Fiano Romano;42.1447222;12.6333333
320737;IT-0475;Aviosuperficie Corfinio;42.108751;13.842901
320806;IT-0476;Aviosuperficie Carzago Riviera;45.516789;10.464759
320827;IT-0477;Campo di Volo Delta Club;41.716433;13.094704
320830;IT-0478;Campo di Volo Azzanello;45.2938889;9.9205556
320842;IT-0479;Aviosuperficie Ali Umbre;43.27045;12.7422267
320847;IT-0480;Campo di Volo Sturaro;45.1963889;12.0688889
320865;IT-0481;Campo di Volo I Quattro Cantoni;44.8030556;11.138333
320867;IT-0482;Campo di Volo Carzeto;44.96;10.1838889
320872;IT-0483;Campo di Volo UFO;41.512595;13.283537
320898;IT-0484;Campo di Volo Squadra Avvoltoi;45.241525;11.004096
320899;IT-0485;Campo di Volo Cianpioppo;45.015766;10.509881
320920;IT-0486;Campo di Volo Corbetta;44.807691;12.105863
320921;IT-0487;Campo di Volo La Strozza;44.894653;11.669125
321038;IT-0488;Campo di Volo Francesco Cantelmo;42.4886111;11.7986111
321039;IT-0489;Campo di Volo Pellicano;44.8472222;7.5622222
321040;IT-0490;Aviosuperficie Torre Foghe;40.1833333;8.4694444
321048;IT-0491;Aviosuperficie San Felice;46.084723;12.121052
321084;IT-0492;Aviosuperficie Vraglia;44.413209;11.747288
321092;IT-0493;Aviosuperficie Fly Center;41.5472222;12.6708333
321108;IT-0494;"Campo di Volo ""Il Gruccione""";43.605515;10.411837
321109;IT-0495;Campo di Volo privato Bigarello;45.170815;10.929061
321110;IT-0496;Campo di Volo Pellizzario;45.2927778;10.4466667
321167;IT-0497;Campo di Volo AvioSciacca;37.5280556;13.0036111
321168;IT-0498;"Campo di Volo ""Girasole Vola""";39.9566667;9.6452778
321191;IT-0499;Campo di Volo Pietralata;39.970654;18.381006
321192;IT-0500;Aviosuperficie La Smeraldina;41.05793;9.433446
321193;IT-0501;Campo di Volo Selva Negra;42.406825;11.396192
321194;IT-0502;Campo di Volo Privato Curtatone;45.112207;10.705383
321229;IT-0503;"Campo di Volo ""Delta Team Lucca""";43.784226;10.603388
321271;IT-0504;Campo di Volo Mantovana;44.728086;8.595741
321272;IT-0505;Campo di Volo Felonica;44.9666667;11.3541667
321285;IT-0506;Aviosuperficie Tabularia;44.84975;10.5662204
321345;IT-0507;"Campo di Volo ""Oasi del Volo""";39.407537;9.174867
321424;IT-0508;Gsiesertal / Valle di Casies;46.7657842;12.1556392
321450;IT-0509;Campo di Volo Scortichino;44.8577778;11.3530556
321496;IT-0511;"Aviosuperficie privata ""La Ceriella""";45.220143;8.659543
321519;IT-0512;Aviosuperficie Maletto Fly;37.845756;14.869846
321525;IT-0513;"Campo di Volo privato ""Le Prata""";43.74537;10.404967
321573;IT-0514;Campo di Volo di Vallecamonica;45.855901;10.147571
321599;IT-0515;Campo di Volo Altavillafly;40.5458333;15.1019444
321600;IT-0516;Campo di Volo Linnarta;40.412091;9.723621
321612;IT-0517;Campo di Volo Titta;43.4912038;12.2428002
321618;IT-0518;Aviosuperficie Jonathan;45.783887;12.316765
321712;IT-0519;Campo di Volo Ali Piacenza;45.0305556;9.6055556
321714;IT-0521;Campo di Volo Medole;45.339031;10.480944
321717;IT-0522;Aviosuperficie Privata Avielsar;39.498207;9.612477
321909;IT-0524;Campo di Volo Avio Lao;39.780336;15.809989
322576;IT-0526;ASD Salento Fly;40.35;18.0611111
324737;IT-0527;Corte Bariani;45.033228;11.724291
324808;IT-0528;"Aeroclub Citt? Bianca ""Francesco Santoro""";40.772189;17.637754
326654;IT-0530;Libr;0;0
326882;IT-0531;Campo volo Apricena Fly ULM;41.79806;15.419932
326883;IT-0532;Campo di Volo Volare Un Po ULM;45.016807;10.09893
327167;IT-0533;Campo di Volo Ali dello Stilaro;38.435161;16.561698
328916;IT-0534;Rivaltella;44.642004;10.591759
330741;IT-0537;[[Duplicate]] Fasano;40.771912;17.638853
308235;ITK;Itokama Airport;-9.201527;148.264261
316549;IVI;Viveros Island Airport;8.4693;-79.0016
322359;JAMI;Jamies;35.520465;-90.729075
18252;JB01;Clearwater Aero Estates Airport;43.75719833;-89.65260315
301009;JGD;Jiagedaqi Airport;50.371389;124.1175
301010;JIC;Jinchuan Airport;38.54222222;102.3483333
319816;JIO;Jos Orno Imsula Airport;-8.13911;127.9075
300865;JIQ;Qianjiang Wulingshan Airport;29.51333333;108.8311111
323221;JJD;Jericoacoara Airport;-2.905482;-40.355418
18253;JLA;Quartz Creek Airport;60.48270035;-149.7189941
46450;JM-0002;Manchioneal Airstrip;18.05473345;-76.283167
46451;JM-0003;Tulloch Airstrip;18.1045969;-76.98781013
46452;JM-0004;Ewarton Airstrip;18.17392725;-77.06855536
46453;JM-0005;Worthy Park Airstrip;18.14497498;-77.15788364
46454;JM-0006;Port Esquivel Airstrip;17.8912958;-77.13601828
46455;JM-0007;Puerto Seco Airstrip;18.46660412;-77.39469051
46456;JM-0008;Silent Hill Airstrip;18.19636196;-77.49210835
46457;JM-0009;Kirkvine Airstrip;18.07954966;-77.47823596
46458;JM-0010;Nain Airstrip;17.97702886;-77.60701418
46459;JM-0011;Mafoota Airstrip;18.37173397;-77.89325953
314185;JM-0015;Moneague Training Camp Airfield;18.2822;-77.1054
314186;JM-0016;Bath Airfield;17.9405;-76.3075
30599;JO-0002;King Feisal bin Abdul Aziz / Al Jafr Air Base;30.34350014;36.14770126
30600;JO-0003;Al Jafr 2 Air Base;30.01919937;36.12590027
44987;JO-0004;Azraq Highway Strip;32.02670629;36.40869141
44988;JO-0005;Wadi El Murbah Highway Strip;32.73066761;38.97831202
44989;JO-0006;Al Ghadaf Highway Strip;31.59658546;36.92323565
45007;JO-0007;Al Qatranah Highway Strip;31.251992;36.223211
45008;JO-0008;Al Quwayrah Highway Strip;29.82399349;35.32796502
45010;JO-0009;Highway H Highway Strip;31.78567606;36.22132301
322367;JOEY;Joeys;35.398494;-91.348252
302154;JOP;Josephstaal Airport;-4.747083333;145.0070833
313630;JP-0007;Oitakenou Airport;33.026331;131.505577
323902;JP-0039;Camp Nayoro JGSDF Heliport;44.384575;142.442508
323949;JP-0048;Toubetsu Sub Base JASDF Heliport;43.310284;141.522666
323957;JP-0052;Taiki Aerospace Research Airfield;42.499971;143.441759
308641;JUH;Jiuhuashan Airport;30.7403;117.6856
18264;JY04;Paramount Air Airport;39.06510162;-74.9095993
18267;JY07;Air-List-Ads Airport;40.6957016;-75.13240051
18268;JY08;Var-Sky Airport;39.65010071;-75.28410339
18276;JY17;Woodcrest Farms Airstrip;39.47219849;-75.27749634
18283;JY24;Weiss Farm Airport;40.92369843;-74.87039948
18290;JY31;Wide Sky Airpark;39.44680023;-75.3132019
45535;JY39;Rainbow'S End Airport;39.661111;-75.465278
42773;JY43;Hill Top Airport;41.08322144;-74.33855438
18302;K00C;Animas Air Park;37.20320129;-107.8690033
18303;K00F;Broadus Airport;45.47249985;-105.4540024
18304;K00M;Thigpen Field;31.9538002;-89.23449707
18305;K00R;Livingston Municipal Airport;30.68589973;-95.01789856
18306;K00V;Meadow Lake Airport;38.94580078;-104.5699997
18307;K01;Farington Field;40.38750076;-95.78919983
18308;K01G;Perry-Warsaw Airport;42.74129868;-78.05210114
18309;K01M;Tishomingo County Airport;34.49169922;-88.20110321
18310;K02A;Chilton County Airport / Gragg-Wade Field;32.8504982;-86.61139679
18311;K02C;Capitol Airport;43.09022222;-88.17816028
18312;K02G;Columbiana County Airport;40.6733017;-80.6414032
18313;K03B;Mansfield Municipal Airport;37.1278;-92.621
18314;K03D;Memphis Memorial Airport;40.44729996;-92.22699738
18315;K04A;Frank Sikes Airport;31.7363;-86.262497
18316;K04G;Lansdowne Airport;41.130501;-80.619598
18317;K04M;Calhoun County Airport;33.930099;-89.342795
18318;K04Y;Hawley Municipal Airport;46.883801;-96.350304
18319;K05C;Griffith-Merrillville Airport;41.519798;-87.399498
18320;K05D;New Town Municipal Airport;47.966996;-102.477997
18321;K05U;Eureka Airport;39.60419846;-116.0049973
18322;K06A;Moton Field Municipal Airport;32.460499;-85.680002
18323;K06C;Schaumburg Regional Airport;41.98929977;-88.10119629
18324;K06D;Rolla Municipal Airport;48.8843;-99.620903
18325;K06M;Eupora Airport;33.534599;-89.312598
18326;K06U;Jackpot Airport/Hayden Field;41.97600174;-114.6579971
20238;K07;Rolla Downtown Airport;37.93569946;-91.81349945
18327;K07A;Franklin Field;32.166801;-85.809702
18328;K07F;Gladewater Municipal Airport;32.528801;-94.971702
18329;K07R;Bishop Municipal Airport;27.6103;-97.751902
18330;K07V;Cuchara Valley At La Veta Airport;37.5238;-105.009002
18331;K08;Holly Airport;38.03329849;-102.1169968
18332;K08A;Wetumpka Municipal Airport;32.52939987;-86.32820129
18333;K08C;Riverview Airport;42.93590164;-85.80500031
18334;K08D;Stanley Municipal Airport;48.30080032;-102.4059982
18335;K08K;Harvard State Airport;40.65140152;-98.07980347
18336;K08M;Carthage-Leake County Airport;32.76119995;-89.53009796
18337;K09A;Butler-Choctaw County Airport;32.11930084;-88.12750244
18338;K09J;Jekyll Island Airport;31.07449913;-81.42780304
18339;K09K;Sargent Municipal Airport;41.63700104;-99.3404007
18340;K09M;Charleston Municipal Airport;33.99150085;-90.07810211
18341;K09R;Tyler County Airport;30.77519989;-94.45850372
18342;K0A2;Hester Memorial Airport;34.0904007;-82.56790161
18343;K0A3;Smithville Municipal Airport;35.98529816;-85.80930328
18344;K0A4;Johnson City Stolport Airport;36.36370087;-82.30899811
18345;K0A7;Hendersonville Airport;35.30759811;-82.43319702
18346;K0A8;Bibb County Airport;32.9367981;-87.08889771
18347;K0A9;Elizabethton Municipal Airport;36.37120056;-82.1733017
18348;K0B1;Bethel Regional Airport;44.425201;-70.809896
18349;K0B4;Hartington Municipal Airport;42.60359955;-97.25260162
18350;K0B5;Turners Falls Airport;42.59140015;-72.52279663
18351;K0B8;Elizabeth Field;41.25130081;-72.03160095
18352;K0C0;Dacy Airport;42.40250015;-88.63240051
18353;K0C4;Pender Municipal Airport;42.11389923;-96.72889709
18354;K0D8;Gettysburg Municipal Airport;44.98669815;-99.95279694
18355;K0E0;Moriarty Municipal Airport;34.9751;-106.0028
18356;K0E8;Crownpoint Airport;35.71770096;-108.2020035
18357;K0F2;Bowie Municipal Airport;33.60169983;-97.77559662
18359;K0F4;Loup City Municipal Airport;41.29029846;-98.99060059
18360;K0F7;Fountainhead Lodge Airpark;35.38869858;-95.59999847
18362;K0F9;Tishomingo Airpark;34.19850159;-96.67449951
18363;K0G3;Tecumseh Municipal Airport;40.3993988;-96.17140198
18364;K0G6;Williams County Airport;41.4673996;-84.50659943
18365;K0G7;Finger Lakes Regional Airport;42.88359833;-76.78109741
18366;K0H1;Trego Wakeeney Airport;39.00450134;-99.89289856
18367;K0I8;Cynthiana-Harrison County Airport;38.36619949;-84.28330231
18368;K0J4;Florala Municipal Airport;31.04249954;-86.31159973
18369;K0J6;Headland Municipal Airport;31.36429977;-85.3117981
18370;K0J9;Flying V Airport;40.86780167;-97.35420227
18371;K0K7;Humboldt Municipal Airport;42.73609924;-94.24520111
18372;K0L7;Jean Airport;35.7682991;-115.3300018
18373;K0L9;Echo Bay Airport;36.31110001;-114.4639969
18374;K0M0;Billy Free Municipal Airport;33.88479996;-91.53450012
18375;K0M1;Scott Field;35.63779831;-88.12799835
18376;K0M2;Reelfoot Lake Airport;36.47529984;-89.34619904
18377;K0M3;John A Baker Field;35.54600143;-87.59729767
18378;K0M4;Benton County Airport;36.01110077;-88.12329865
18379;K0M5;Humphreys County Airport;36.11660004;-87.73819733
18380;K0M8;Byerley Airport;32.82590103;-91.18769836
18381;K0M9;Delhi Municipal Airport;32.41070175;-91.498703
18382;K0O2;Baker Airport;35.28549957;-116.0830002
18384;K0Q5;Shelter Cove Airport;40.028167;-124.074305
18385;K0R0;Columbia-Marion County Airport;31.29700089;-89.81279755
18386;K0R1;Atmore Municipal Airport;31.01619911;-87.44680023
18387;K0R3;Abbeville Chris Crusta Memorial Airport;29.97579956;-92.084198
18388;K0R4;Concordia Parish Airport;31.56200027;-91.50650024
18389;K0R5;David G Joyce Airport;31.96369934;-92.66030121
18390;K0R6;Hampton Municipal Airport;33.52259827;-92.46029663
18391;K0S0;Lind Airport;46.97679901;-118.586998
18392;K0S7;Dorothy Scott Airport;48.95899963;-119.4120026
18393;K0S9;Jefferson County International Airport;48.05379868;-122.810997
18394;K0V3;Pioneer Village Field;40.51490021;-98.94560242
18395;K0V4;Brookneal/Campbell County Airport;37.14170074;-79.0164032
18397;K0V7;Kayenta Airport;36.70970154;-110.2369995
18398;K0VG;Lee County Airport;36.65409851;-83.21779633
18399;K0W3;Harford County Airport;39.56679916;-76.20240021
18400;K10C;Galt Field;42.4029007;-88.37509918
18401;K10G;Holmes County Airport;40.53720093;-81.95439911
18402;K10U;Owyhee Airport;41.95320129;-116.1880035
18403;K11;Sam Riggs Airpark;36.21820068;-95.65190125
18404;K11A;Clayton Municipal Airport;31.88330078;-85.48490143
18405;K11R;Brenham Municipal Airport;30.21899986;-96.3742981
18406;K11V;Easton/Valley View Airport;40.33050156;-104.6090012
18407;K12D;Tower Municipal Airport;47.81829834;-92.29170227
18408;K12G;Shelby Community Airport;40.8728981;-82.69740295
18409;K12J;Brewton Municipal Airport;31.05060005;-87.06559753
18410;K12K;Superior Municipal Airport;40.04639816;-98.06009674
18411;K12N;Aeroflex-Andover Airport;41.00859833;-74.73799896
18412;K12V;Ona Airpark;38.4408989;-82.20079803
18413;K12Y;Le Sueur Municipal Airport;44.4375;-93.91269684
18414;K13;Mohawk Valley Airport;42.86809921;-74.02870178
18415;K13C;Lakeview-Airport-Griffith Field;43.45209885;-85.26480103
18416;K13K;Eureka Municipal Airport;37.85160065;-96.29170227
18417;K14A;Lake Norman Airpark;35.61299896;-80.8993988
18418;K14F;Hamlin Airport;32.849674;-100.136648
18419;K14G;Fremont Airport;41.33309937;-83.16120148
18420;K14J;Carl Folsom Airport;31.41;-86.090302
18421;K14M;Hollandale Municipal Airport;33.18259811;-90.83070374
18422;K14Y;Todd Field;45.89860153;-94.87390137
18423;K15F;Haskell Municipal Airport;33.19150162;-99.71790314
18424;K15J;Cook County Airport;31.13780022;-83.45330048
18425;K15M;Iuka Airport;34.77230072;-88.16590118
18426;K16D;Perham Municipal Airport;46.60409927;-95.60449982
18427;K16G;Seneca County Airport;41.09410095;-83.21250153
18428;K16J;Dawson Municipal Airport;31.74329948;-84.41929626
18429;K17;Montezuma Municipal Airport;37.58969879;-100.4690018
18430;K17G;Port-Bucyrus-Crawford County Airport;40.78160095;-82.97480011
18431;K17J;Donalsonville Municipal Airport;31.00690079;-84.87760162
18432;K17K;Boise City Airport;36.77429962;-102.5100021
18433;K17M;Magee Municipal Airport;31.86269951;-89.80059814
18434;K17N;Cross Keys Airport;39.70550156;-75.03299713
18435;K17V;Haxtun Municipal Airport;40.625;-102.6029968
18436;K18A;Franklin County Airport;34.34009933;-83.13349915
18437;K18I;Mc Creary County Airport;36.69589996;-84.39160156
18438;K18V;Platte Valley Airpark;40.09999847;-104.7009964
18439;K19A;Jackson County Airport;34.174;-83.560699
18440;K19M;C. A. Moore Airport;33.12549973;-90.02559662
18441;K19N;Camden County Airport;39.7784;-74.9478
18442;K19S;Sublette Municipal Airport;37.49140167;-100.8300018
18443;K1A0;Dallas Bay Sky Park Airport;35.18759918;-85.17769623
18444;K1A3;Martin Campbell Field;35.01620102;-84.34629822
18445;K1A4;Logan Field;31.10280037;-86.06220245
18446;K1A5;Macon County Airport;35.22259903;-83.41899872
18447;K1A6;Middlesboro-Bell County Airport;36.61059952;-83.73739624
18448;K1A7;Jackson County Airport;36.40029907;-85.64170074
18449;K1A9;Prattville - Grouby Field;32.43870163;-86.51270294
18450;K1B0;Dexter Regional Airport;45.0041008;-69.23699951
18451;K1B1;Columbia County Airport;42.29130173;-73.71029663
18452;K1B2;Katama Airpark;41.35829926;-70.5243988
18453;K1B6;Hopedale Industrial Park Airport;42.10649872;-71.51010132
18454;K1B9;Mansfield Municipal Airport;42.00009918;-71.19680023
310042;K1BT;Bonne Terre Municipal Airport;37.919055;-90.57525
18455;K1C1;Paxton Airport;40.44900131;-88.12770081
18456;K1C2;Howell New Lenox Airport;41.47980118;-87.9213028
18457;K1C5;Bolingbrook's Clow International Airport;41.69599915;-88.1292038
18458;K1D1;Milbank Municipal Airport;45.23049927;-96.56600189
18459;K1D3;Platte Municipal Airport;43.40330124;-98.82949829
18460;K1D7;The Sigurd Anderson Airport;45.29259872;-97.51380157
18461;K1D8;Redfield Municipal Airport;44.86249924;-98.52950287
18462;K1F0;Ardmore Downtown Executive Airport;34.14699936;-97.12270355
18463;K1F4;Madill Municipal Airport;34.14039993;-96.81199646
18464;K1F5;Hoxie-Sheridan County Airport;39.36489868;-100.439003
18465;K1G0;Wood County Airport;41.39099884;-83.63009644
18466;K1G1;Elyria Airport;41.33150101;-82.10030365
18467;K1G3;Kent State University Airport;41.15140152;-81.4151001
